request_id,response_time_hours,citizen_satisfaction,day_of_week,is_weekend,submit_month,submit_quarter,inherent_urgency,is_urgent,resolved_flag,citizen_previous_requests,citizen_satisfaction_history,citizen_account_age_days,citizen_engagement_score,dept_avg_response_time,dept_avg_resolution_rate,dept_avg_satisfaction,dept_avg_staff_count,dept_avg_budget_util,dept_avg_requests_received,dept_avg_overtime,district_avg_request_count,district_avg_response_time,district_avg_resolution_rate,district_total_critical,district_total_high,age_18-24,age_25-34,age_35-44,age_45-54,age_55-64,age_65+,contact_Email,contact_In Person,contact_Mobile App,contact_Phone,contact_SMS
REQ000093,140.0,4.7,0,0,8,3,0,0,0,1,2.9,3330,0.58,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,False,False,False,True,False,True,False,False,False,False
REQ000094,276.3,2.5,2,0,12,4,0,0,1,5,2.4,2637,2.4,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,False,False,False,False,True,False,False,True,False,False
REQ000095,9.1,2.6,4,0,8,3,1,1,1,5,3.5,2514,3.5,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,True,False,False,False,False,False,False,True
REQ000096,20.9,4.2,5,1,5,2,0,1,1,2,3.9,2623,1.56,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,True,False,False,False,False,True,False
REQ000097,278.3,3.1,5,1,2,1,0,0,1,4,4.0,3026,3.2,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,True,False,False,False,False,False,True,False,False,False,False
REQ000098,10.1,3.3,3,0,4,2,0,1,0,1,2.7,944,0.54,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,True,False,False,False,True,False,False,False,False
REQ000099,38.7,3.2,5,1,1,1,0,1,1,4,3.6,3381,2.88,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,False,True,False,False,False,False,False,True,False,False
REQ000100,90.1,3.0,5,1,8,3,0,0,1,2,3.4,544,1.3599999999999999,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.677083333333332,61.21840277777778,0.7789930555555555,752,2454,True,False,False,False,False,False,False,False,True,False,False
REQ000101,40.3,3.0,2,0,8,3,0,1,1,5,3.2,439,3.2,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,False,True,False,False,False,False,False,False,True,False
REQ000102,27.9,4.1,1,0,4,2,0,1,0,6,2.6,2018,3.12,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,True,False,False,False,False,False,False,False,True,False,False
REQ000103,6.4,3.8,1,0,7,3,0,1,1,1,2.7,944,0.54,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,True,False,False,False,True,False,False,False,False
REQ000104,55.6,4.8,6,1,12,4,0,0,1,2,3.3,1180,1.3199999999999998,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.677083333333332,61.21840277777778,0.7789930555555555,752,2454,True,False,False,False,False,False,False,False,False,False,True
REQ000105,17.8,4.1,0,0,8,3,1,1,1,3,4.2,2197,2.5200000000000005,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,False,True,False,False,False,False,True,False
REQ000106,36.7,2.6,6,1,12,4,0,1,1,1,3.7,950,0.74,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,False,True,False,False,True,False,False,False
REQ000107,31.3,2.9,4,0,1,1,0,1,1,8,2.4,2102,3.84,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,True,False,False,False,False,False,False,True,False,False
REQ000108,57.7,1.5,2,0,8,3,0,1,1,1,3.7,950,0.74,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,False,True,False,False,True,False,False,False
REQ000109,3.0,4.4,5,1,12,4,0,1,1,2,2.2,2775,0.8800000000000001,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,True,False,False,False,False,False,False,True,False,False
REQ000110,266.2,3.3,3,0,10,4,0,0,0,1,2.9,3330,0.58,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,False,True,False,True,False,False,False,False
REQ000111,59.5,4.2,5,1,11,4,0,0,1,2,4.7,2166,1.8800000000000001,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,True,False,False,False,False,False,False,True,False,False
REQ000112,155.7,4.0,0,0,10,4,0,0,1,2,3.7,3239,1.48,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,True,False,False,True,False,False,False,False
REQ000113,54.0,4.0,5,1,8,3,0,0,1,2,3.2,1608,1.28,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,True,False,False,False,False,False,False,False,False,True
REQ000114,152.3,4.5,0,0,5,2,0,0,1,6,4.1,1243,4.92,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,True,False,False,False,False,True,False,False,False,False
REQ000115,170.6,3.7,3,0,9,3,0,0,0,4,3.7,601,2.96,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,True,False,False,False,False,False,True,False,False,False
REQ000116,27.4,4.0,1,0,8,3,1,1,1,4,4.2,1898,3.3600000000000003,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,True,False,False,False,False,True,False,False,False,False
REQ000117,209.0,4.4,1,0,4,2,0,0,1,2,3.9,2623,1.56,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,False,True,False,False,False,False,True,False
REQ000118,145.3,4.3,2,0,6,2,0,0,1,2,2.7,1921,1.08,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,True,False,False,False,False,False,False,False,False,True
REQ000119,44.2,2.7,0,0,3,1,1,1,1,4,3.6,2714,2.88,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,True,False,False,False,False,True,False,False,False,False
REQ000120,154.1,4.6,0,0,7,3,0,0,1,2,2.5,834,1.0,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,17.75,60.46388888888888,0.7918819444444445,805,2475,False,False,True,False,False,False,False,False,True,False,False
REQ000121,276.3,3.0,4,0,2,1,0,0,0,5,3.0,2991,3.0,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,True,False,True,False,False,False,False
REQ000122,24.0,4.3,1,0,6,2,0,1,1,3,4.7,1706,2.8200000000000003,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,True,False,False,False,False,True,False,False,False,False
REQ000123,28.8,3.6,2,0,7,3,0,1,1,2,2.9,1759,1.16,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,True,False,False,True,False,False,False,False
REQ000124,2.7,4.9,5,1,8,3,0,1,1,0,4.3,3266,0.0,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,True,False,False,False,False,False,True,False,False
REQ000125,8.5,2.6,6,1,12,4,0,1,1,5,3.2,439,3.2,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,True,False,False,False,False,False,False,True,False
REQ000126,96.8,2.7,5,1,7,3,0,0,1,2,2.4,615,0.96,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.34375,60.45659722222222,0.7863645833333334,728,2486,False,False,True,False,False,False,True,False,False,False,False
REQ000127,268.1,3.2,5,1,6,2,0,0,1,6,2.2,2430,2.64,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,True,False,False,False,False,False,False,True,False
REQ000128,224.5,3.5,4,0,8,3,0,0,1,2,3.8,2299,1.52,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,False,True,False,False,False,False,False,False,True,False
REQ000129,103.2,3.1,0,0,11,4,0,0,1,3,2.9,827,1.7399999999999998,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,False,True,False,False,False,True,False
REQ000130,17.1,4.7,0,0,4,2,0,1,1,6,3.4,3415,4.08,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,True,False,False,True,False,False,False,False
REQ000131,312.3,3.2,3,0,9,3,0,0,0,6,2.2,2430,2.64,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,True,False,False,False,False,False,False,True,False
REQ000132,112.0,3.1,4,0,6,2,0,0,1,5,2.1,1795,2.1,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,True,False,False,False,False,False,False,False,False,True,False
REQ000133,21.8,3.7,1,0,8,3,0,1,1,2,2.9,753,1.16,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,19.03472222222222,57.74791666666667,0.7821458333333333,761,2424,False,False,False,False,False,True,False,False,False,True,False
REQ000134,316.1,3.0,6,1,1,1,0,0,1,2,3.4,3111,1.3599999999999999,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,False,True,False,False,False,False,False,False,True,False
REQ000135,107.2,3.2,3,0,12,4,0,0,1,3,3.3,2259,1.9799999999999998,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,False,True,False,False,False,False,False,False,True,False
REQ000136,137.7,1.5,0,0,11,4,0,0,1,2,3.9,2171,1.56,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,True,False,False,False,False,False,False,True,False
REQ000137,8.0,2.8,5,1,8,3,0,1,1,2,3.8,2838,1.52,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,True,False,False,True,False,False,False,False
REQ000138,19.3,4.7,0,0,5,2,0,1,1,7,4.2,2089,5.880000000000001,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,17.75,60.46388888888888,0.7918819444444445,805,2475,False,True,False,False,False,False,True,False,False,False,False
REQ000139,160.9,3.7,3,0,4,2,0,0,1,7,4.2,2089,5.880000000000001,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,True,False,False,False,False,True,False,False,False,False
REQ000140,142.7,1.5,4,0,6,2,0,0,0,1,4.5,1445,0.9,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,True,False,False,False,False,False,False,False,True,False,False
REQ000141,21.0,4.6,5,1,8,3,0,1,1,2,2.7,1921,1.08,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,True,False,False,False,False,False,False,False,False,True
REQ000142,11.8,2.3,2,0,8,3,0,1,0,5,2.9,2715,2.9,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,True,False,False,False,False,False,True,False
REQ000143,148.1,4.0,5,1,1,1,0,0,1,3,3.4,200,2.04,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,True,False,False,False,False,False,False,True,False,False
REQ000144,101.7,2.5,3,0,11,4,0,0,1,2,3.1,2700,1.24,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,True,False,False,False,False,False,False,True
REQ000145,10.4,3.1,1,0,1,1,1,1,1,1,3.3,666,0.6599999999999999,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,True,False,False,False,False,False,False,False,False,True
REQ000146,32.9,3.5,3,0,1,1,0,1,1,4,3.0,2467,2.4,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,True,False,False,False,False,False,False,True,False,False
REQ000147,20.2,4.6,3,0,5,2,0,1,0,4,3.2,1491,2.56,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,False,False,True,False,False,False,False,False,False,True
REQ000148,63.2,4.5,6,1,12,4,0,0,0,2,3.4,3111,1.3599999999999999,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,True,False,False,False,False,False,False,True,False
REQ000149,33.4,2.6,6,1,4,2,0,1,1,1,3.9,968,0.78,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,19.03472222222222,57.74791666666667,0.7821458333333333,761,2424,False,False,False,True,False,False,True,False,False,False,False
REQ000150,11.4,1.3,6,1,7,3,1,1,1,5,1.8,664,1.8,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,False,False,False,False,True,False,False,False,True,False
REQ000151,67.8,3.7,6,1,3,1,0,0,1,3,3.5,2569,2.1,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,False,True,False,False,False,True,False,False,False,False
REQ000152,80.8,4.2,2,0,10,4,1,0,0,4,4.4,1082,3.5200000000000005,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,19.03472222222222,57.74791666666667,0.7821458333333333,761,2424,False,False,True,False,False,False,False,False,False,False,True
REQ000153,304.5,3.3,0,0,10,4,0,0,1,4,3.4,1158,2.7199999999999998,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,17.75,60.46388888888888,0.7918819444444445,805,2475,True,False,False,False,False,False,False,True,False,False,False
REQ000154,76.9,3.7,3,0,4,2,0,0,1,2,3.3,2556,1.3199999999999998,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,True,False,False,True,False,False,False,False
REQ000155,7.9,2.9,3,0,2,1,0,1,1,6,3.3,3141,3.9599999999999995,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,False,True,False,True,False,False,False,False
REQ000156,91.7,3.4,2,0,10,4,0,0,0,3,3.5,860,2.1,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,True,False,False,False,False,False,False,True,False
REQ000157,311.4,2.7,6,1,9,3,0,0,1,3,4.8,3639,2.88,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,True,False,False,False,False,False,False,True,False
REQ000158,16.6,4.6,0,0,2,1,0,1,0,3,3.7,866,2.22,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.34375,60.45659722222222,0.7863645833333334,728,2486,False,False,False,False,False,True,False,False,False,False,True
REQ000159,24.1,3.6,6,1,1,1,0,1,0,4,3.1,2829,2.48,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,True,False,True,False,False,False,False
REQ000160,15.1,4.4,5,1,2,1,0,1,1,2,3.2,2450,1.28,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.677083333333332,61.21840277777778,0.7789930555555555,752,2454,False,False,False,False,False,True,False,True,False,False,False
REQ000161,178.0,3.6,3,0,11,4,0,0,1,4,3.0,2467,2.4,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,True,False,False,False,False,False,False,True,False,False
REQ000162,13.2,1.4,5,1,8,3,0,1,1,2,3.0,1384,1.2,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,17.75,60.46388888888888,0.7918819444444445,805,2475,True,False,False,False,False,False,False,True,False,False,False
REQ000163,148.0,4.3,4,0,11,4,0,0,1,3,2.9,3411,1.7399999999999998,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,False,True,False,False,False,False,True,False
REQ000164,294.7,2.6,2,0,9,3,0,0,1,6,3.4,3415,4.08,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,True,False,False,True,False,False,False,False
REQ000165,224.7,3.8,2,0,10,4,0,0,1,3,3.4,3392,2.04,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,True,False,False,False,False,False,False,False,True,False
REQ000166,229.2,2.6,6,1,5,2,0,0,1,1,4.5,1445,0.9,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.1875,60.121874999999996,0.7757673611111111,775,2488,True,False,False,False,False,False,False,False,True,False,False
REQ000167,81.1,3.8,6,1,8,3,0,0,0,1,3.7,950,0.74,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,True,False,False,True,False,False,False
REQ000168,100.2,3.1,4,0,10,4,0,0,1,2,2.8,532,1.1199999999999999,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,True,False,False,False,False,False,False,True,False,False,False
REQ000169,39.3,3.5,4,0,6,2,0,1,0,6,2.6,2018,3.12,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,True,False,False,False,False,False,False,False,True,False,False
REQ000170,101.4,3.0,5,1,6,2,0,0,1,3,2.9,827,1.7399999999999998,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,False,False,True,False,False,False,True,False
REQ000171,77.3,3.8,3,0,4,2,0,0,1,2,3.2,1608,1.28,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,True,False,False,False,False,False,False,False,False,True
REQ000172,325.5,2.7,6,1,6,2,0,0,1,4,3.2,1353,2.56,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,True,False,False,False,False,False,False,True,False
REQ000173,20.3,4.6,4,0,10,4,1,1,1,3,3.8,2268,2.28,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,False,False,False,False,True,False,False,False,True,False
REQ000174,61.3,3.8,6,1,4,2,1,0,1,5,4.3,2009,4.3,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,False,False,True,False,True,False,False,False
REQ000175,58.6,1.9,5,1,7,3,0,1,1,6,4.8,912,5.76,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,False,True,False,False,False,True,False,False
REQ000176,17.6,4.8,4,0,5,2,0,1,1,5,4.5,732,4.5,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,False,False,True,True,False,False,False,False
REQ000177,63.7,4.4,5,1,8,3,0,0,1,7,4.0,2274,5.6,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,False,False,True,False,False,False,True,False
REQ000178,291.2,3.1,3,0,5,2,0,0,1,3,3.5,529,2.1,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,False,True,False,False,False,False,True,False
REQ000179,17.6,4.9,4,0,12,4,0,1,1,6,3.6,3460,4.32,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,False,False,True,False,False,False,True,False
REQ000180,316.2,3.0,3,0,12,4,0,0,1,1,4.5,1794,0.9,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,True,False,False,True,False,False,False,False
REQ000181,212.9,4.1,4,0,8,3,0,0,0,3,1.6,3623,0.9600000000000002,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,True,False,False,False,False,False,False,True
REQ000182,60.3,3.5,1,0,6,2,0,0,1,2,3.7,1547,1.48,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,True,False,False,False,False,False,False,True
REQ000183,113.6,3.0,1,0,6,2,0,0,1,8,4.4,537,7.040000000000001,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,False,True,False,False,False,True,False,False,False,False
REQ000184,214.6,4.3,5,1,5,2,0,0,1,2,2.0,712,0.8,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,True,False,False,False,False,False,False,False,True,False
REQ000185,51.6,4.7,6,1,4,2,0,0,1,4,3.3,1157,2.6399999999999997,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,True,False,False,False,False,False,False,True,False
